export_country,import_country,value_thousand_USD,quantity_metric_tons,year
Singapore,Mongolia,323.37,16.905,2018
Singapore,Myanmar,1288.4806391357058,144.40880493851245,2018
Singapore,Netherlands,16.76683502032905,1.816426911474,2018
Singapore,New Zealand,12238.234999999999,458.30899999999997,2018
Singapore,Nigeria,10.229,0.129,2018
Singapore,"Other Asia, nes",9185.453000000001,158.723,2018
Singapore,Papua New Guinea,21.613000000000003,6.84,2018
Singapore,Philippines,2396.003079915828,348.36517177417693,2018
Singapore,Poland,6.066,0.031,2018
Singapore,Rep. of Korea,827.2225808289538,131.9421106641373,2018
Singapore,Seychelles,33.0800615295109,12.3490288335762,2018
Singapore,So. African Customs Union,7.09154582141845,8.658000000000001,2018
Singapore,Spain,3.9389222815362595,0.718673557212972,2018
Singapore,Sri Lanka,51.395,8.054,2018
Singapore,Suriname,3.9810000000000003,2.43,2018
Singapore,Sweden,2.23213972991357,1.2880886186371299,2018
Singapore,Switzerland,174.83812168153543,2.4209143414209,2018
Singapore,Thailand,10128.82664101165,567.0454432296381,2018
Singapore,Timor-Leste,7.266,0.9490000000000001,2018
Singapore,Turkey,17.04,2.164,2018
Singapore,USA,420.38918971438204,25.3680077606994,2018
Singapore,United Arab Emirates,2158.099,228.105,2018
Singapore,United Kingdom,160.518674101939,35.63378739600396,2018
Singapore,Uruguay,20.046999999999997,0.799,2018
Singapore,Viet Nam,9955.326,663.2620000000001,2018
Slovakia,Australia,7.292999999999999,1.916,2018
Slovakia,Austria,1653.4495311241906,2349.0927549399744,2018
Slovakia,Belarus,24.887275822404398,6.606,2018
Slovakia,Belgium-Luxembourg,4.411915170956609,1.801363375902414,2018
Slovakia,Brazil,17.938,10.8,2018
Slovakia,Bulgaria,5.256,3.0239999999999996,2018
Slovakia,Canada,21.03,1.749,2018
Slovakia,China,662.4613706130461,165.800029402017,2018
Slovakia,"China, Hong Kong SAR",25.734,0.565,2018
Slovakia,Croatia,36.892,19.785,2018
Slovakia,Cyprus,16.668,25.1,2018
Slovakia,Czechia,28068.781780766032,36450.73899026886,2018
Slovakia,Denmark,46.389,8.744,2018
Slovakia,Finland,5.59811323694306,0.5619132046209421,2018
Slovakia,France,10.860010178648801,1.61740223841677,2018
Slovakia,Georgia,1.287,0.063,2018
Slovakia,Germany,74.97441672686834,101.25205078062938,2018
Slovakia,Hungary,136.9816847436531,42.241955036413884,2018
Slovakia,Iceland,1.14728030768407,0.102,2018
Slovakia,Ireland,6.504,2.517,2018
Slovakia,Italy,1113.5974974139301,1234.1898955836516,2018
Slovakia,Japan,187.08574200464017,15.092428621640341,2018
Slovakia,Latvia,14.738,0.45,2018
Slovakia,Lithuania,536.387,599.342,2018
Slovakia,Malta,22.92,12.789000000000001,2018
Slovakia,Netherlands,110.947,36.342,2018
Slovakia,New Zealand,1.74,2.178,2018
Slovakia,Norway,19.313,1.35,2018
Slovakia,"Other Asia, nes",1.3259999999999998,0.358,2018
Slovakia,Poland,5.42914960310246,0.7794346047492,2018
Slovakia,Russian Federation,83.90717665305915,2.2632224574608317,2018
Slovakia,Singapore,4.457,0.429,2018
Slovakia,Slovenia,3.4810000000000003,1.1340000000000001,2018
Slovakia,So. African Customs Union,1.192,0.106,2018
Slovakia,Spain,2354.5832324860503,3957.9242034591903,2018
Slovakia,Switzerland,6.40630776425503,0.603799480599687,2018
Slovakia,USA,167.429876456707,16.9658277620028,2018
Slovakia,Ukraine,12.101388339704311,0.571120444189861,2018
Slovakia,United Kingdom,9.95775656615895,1.759233833855916,2018
Slovakia,Viet Nam,11.564,2.312,2018
Slovenia,Albania,6.197,1.4969999999999999,2018
Slovenia,Australia,17.2948616528239,2.68705887396165,2018
Slovenia,Austria,1082.5835641617516,416.35602927856314,2018
Slovenia,Belgium-Luxembourg,461.64516367041495,93.717951361066,2018
Slovenia,Bosnia Herzegovina,282.4087171319496,98.96675452304203,2018
Slovenia,Brazil,64.70478850477103,21.376343517790502,2018
Slovenia,Bulgaria,87.2259597772989,21.01106786346061,2018
Slovenia,Canada,73.08944958654816,12.328881678430992,2018
Slovenia,China,1396.7977560044826,180.2946775324167,2018
Slovenia,"China, Hong Kong SAR",182.51092950948834,17.49137542343291,2018
Slovenia,Croatia,2071.007094079164,895.5372420140699,2018
Slovenia,Czechia,921.9496677846876,629.321294329336,2018
Slovenia,Denmark,80.64530436342775,10.849137479793473,2018
Slovenia,Estonia,63.65022350825979,9.27847178796771,2018
Slovenia,Finland,39.73701721802979,5.59073319441322,2018
Slovenia,France,13.060363493636197,1.91651982402343,2018
Slovenia,Germany,469.54648556753006,225.8324823246552,2018
Slovenia,Greece,17.6672337087835,5.41472019636692,2018
Slovenia,Hungary,15.978,2.955,2018
Slovenia,Iran,1.422,0.075,2018
Slovenia,Ireland,3.46446361970529,0.526173475718031,2018
Slovenia,Israel,63.038000000000004,3.699,2018
Slovenia,Italy,3200.0578225936783,1747.4580190516108,2018
Slovenia,Japan,434.3874914271372,49.105329261589475,2018
Slovenia,Kazakhstan,20.581999999999997,2.205,2018
Slovenia,Lebanon,7.655,0.44,2018
Slovenia,Lithuania,52.297279580170496,11.563470143058,2018
Slovenia,Maldives,1.00169131329695,0.0369120864343042,2018
Slovenia,Montenegro,91.85294660691238,21.722102191397365,2018
Slovenia,Netherlands,1089.3480419665545,295.9604052458593,2018
Slovenia,Norway,150.74678207749,15.9601778739906,2018
Slovenia,"Other Asia, nes",8.65152883805566,0.7872380082577071,2018
Slovenia,Poland,687.970936249751,270.63478877265004,2018
Slovenia,Rep. of Korea,137.373907978398,8.36337243489154,2018
Slovenia,Rep. of Moldova,47.102000000000004,6.736000000000001,2018
Slovenia,Romania,6.8051362504593005,0.768940786129248,2018
Slovenia,Russian Federation,12.7163974829716,6.97775969945796,2018
Slovenia,Serbia,820.7575549332186,181.25191089959478,2018
Slovenia,Singapore,3.00114056892167,0.1218768437767226,2018
Slovenia,Slovakia,22.385,5.652,2018
Slovenia,Spain,48.24,5.519,2018
Slovenia,Sweden,237.39018592332297,37.8551370847505,2018
Slovenia,Switzerland,293.55460027110405,12.92068370167808,2018
Slovenia,TFYR of Macedonia,76.592174591416,71.668,2018
Slovenia,Thailand,10.1514106449846,0.66660230892536,2018
Slovenia,USA,2278.662946255549,693.6406368153519,2018
Slovenia,Ukraine,12.5379855781214,1.04932065522076,2018
Slovenia,United Arab Emirates,2.85961345655689,0.16226303662343802,2018
Slovenia,United Kingdom,801.5814001679651,208.53608082469142,2018
So. African Customs Union,Algeria,105.50299999999999,32.247,2018
So. African Customs Union,Andorra,2.138,0.07200000000000001,2018
So. African Customs Union,Angola,5249.984193318404,2835.9666113949743,2018
So. African Customs Union,Antigua and Barbuda,48.96904275143871,21.3680442585321,2018
So. African Customs Union,Argentina,9.2217382495339,0.674717893987277,2018
So. African Customs Union,Armenia,1.91,0.23399999999999999,2018
So. African Customs Union,Australia,1031.3269708640926,203.03827183886156,2018
So. African Customs Union,Austria,1610.304089804078,514.3491356915698,2018
So. African Customs Union,Azerbaijan,27.268,5.1209999999999996,2018
So. African Customs Union,Bahamas,540.504,180.416,2018
So. African Customs Union,Bahrain,506.948427301179,293.2848139159267,2018
So. African Customs Union,Bangladesh,68.316,18.774,2018
So. African Customs Union,Barbados,110.657066956694,40.361326840432795,2018
So. African Customs Union,Belarus,59.6781020191337,40.360344441532796,2018
So. African Customs Union,Belgium-Luxembourg,19407.123388214877,9991.422169388417,2018
So. African Customs Union,Belize,19.3309908404003,45.317615482932396,2018
So. African Customs Union,Benin,163.884344219957,99.116775732313,2018
So. African Customs Union,Bermuda,86.18085338204891,8.86360151603159,2018
So. African Customs Union,Bhutan,187.331,285.96,2018
So. African Customs Union,Bosnia Herzegovina,1.8840000000000001,0.513,2018
So. African Customs Union,Br. Virgin Isds,90.085,18.708,2018
So. African Customs Union,Brazil,3382.3917665618847,1107.0820945251485,2018
So. African Customs Union,Brunei Darussalam,6.768,0.612,2018
So. African Customs Union,Bulgaria,57.646434899449396,15.7097607590135,2018
So. African Customs Union,Burkina Faso,147.408933203899,49.23477267689361,2018
So. African Customs Union,Burundi,41.9293105483668,13.75302605309965,2018
So. African Customs Union,Cambodia,151.725,46.803999999999995,2018
So. African Customs Union,Cameroon,479.773,166.066,2018
So. African Customs Union,Canada,37530.695905054374,20607.281311384737,2018
So. African Customs Union,Cayman Isds,187.348,25.308,2018
So. African Customs Union,China,38587.45528641466,10937.650277170836,2018
So. African Customs Union,"China, Hong Kong SAR",3628.2701951884474,854.8974654737002,2018
So. African Customs Union,"China, Macao SAR",205.558,15.915999999999999,2018
So. African Customs Union,Colombia,16.3295316634797,5.70534096241001,2018
So. African Customs Union,Comoros,105.69200000000001,84.11399999999999,2018
So. African Customs Union,Congo,50.456999999999994,10.585,2018
So. African Customs Union,Costa Rica,51.37991340278499,14.9324155251912,2018
So. African Customs Union,Croatia,66.63763963750691,11.5913704266567,2018
So. African Customs Union,Curaçao,9.961,2.574,2018
So. African Customs Union,Cyprus,270.947403323634,105.05386589621699,2018
So. African Customs Union,Czechia,3257.6546981402607,2474.5918055452817,2018
So. African Customs Union,Côte d'Ivoire,341.65772321669226,103.06331631781728,2018
So. African Customs Union,Dem. People's Rep. of Korea,9.775,1.104,2018
So. African Customs Union,Dem. Rep. of the Congo,2276.8680000000004,934.5990000000002,2018
So. African Customs Union,Denmark,33266.51818420759,21684.747120654738,2018
So. African Customs Union,Djibouti,45.817,20.52,2018
So. African Customs Union,Eritrea,33.721000000000004,13.045,2018
So. African Customs Union,Estonia,1018.399143833534,477.6258200229961,2018
So. African Customs Union,Ethiopia,553.125,111.74199999999999,2018
So. African Customs Union,Falkland Isds (Malvinas),1.122,0.405,2018
So. African Customs Union,Fiji,52.680178229407105,19.13395896520659,2018
So. African Customs Union,Finland,10216.019187099324,6847.38852529824,2018
So. African Customs Union,France,24453.160032729967,27011.127223682157,2018
So. African Customs Union,Gabon,92.397,18.124000000000002,2018
So. African Customs Union,Gambia,157.05570251693476,76.02638738465879,2018
So. African Customs Union,Germany,103980.73594683546,96503.68316327652,2018
So. African Customs Union,Ghana,1940.9574584105424,678.0680656690681,2018
So. African Customs Union,Greece,32.23840732661577,7.94445660958866,2018
So. African Customs Union,Greenland,100.48100000000001,17.369,2018
So. African Customs Union,Grenada,78.082,33.28,2018
So. African Customs Union,Guatemala,7.372999999999999,1.642,2018
So. African Customs Union,Guinea,1.646,0.04,2018
So. African Customs Union,Guyana,55.232160869390604,27.1141390360986,2018
So. African Customs Union,Iceland,305.4834971193366,125.23668781155776,2018
So. African Customs Union,India,571.8681904181844,278.07945896377043,2018
So. African Customs Union,Indonesia,371.499647071358,108.7935161207665,2018
So. African Customs Union,Ireland,2628.5917034486474,1097.3168930660968,2018
So. African Customs Union,Israel,468.57659153045995,149.365953577402,2018
So. African Customs Union,Italy,4503.665210133569,8426.244584501828,2018
So. African Customs Union,Jamaica,73.779,23.360000000000003,2018
So. African Customs Union,Japan,16278.682659962855,4822.811334373667,2018
So. African Customs Union,Jordan,97.60041074501301,25.319876986879002,2018
So. African Customs Union,Kazakhstan,55.377624268398,56.06020284052651,2018
So. African Customs Union,Kenya,11027.556692259635,5430.6748277453535,2018
So. African Customs Union,Kyrgyzstan,5.348,1.3359999999999999,2018
So. African Customs Union,Lao People's Dem. Rep.,60.769,22.375,2018
So. African Customs Union,Latvia,3068.242301337072,1055.6303822559926,2018
So. African Customs Union,Lebanon,47.644260009465704,11.785283348310198,2018
So. African Customs Union,Liberia,49.870999999999995,15.886,2018
So. African Customs Union,Lithuania,70.74531114403084,24.08931836775981,2018
So. African Customs Union,Madagascar,819.2537385663159,460.0040436224899,2018
So. African Customs Union,Malawi,2573.052,3464.0369999999994,2018
So. African Customs Union,Malaysia,473.67958382866516,132.5738081466245,2018
So. African Customs Union,Maldives,681.0240935841435,468.79422422871374,2018
So. African Customs Union,Mali,14.890999999999998,0.326,2018
So. African Customs Union,Malta,645.7787944516833,218.7470657631344,2018
So. African Customs Union,Mauritius,5004.3461213442015,1816.9984239016921,2018
So. African Customs Union,Mexico,557.8760814036624,362.820054669476,2018
So. African Customs Union,Mongolia,28.131,14.645999999999999,2018
So. African Customs Union,Morocco,8.187000000000001,2.15,2018
So. African Customs Union,Mozambique,6049.803151366214,1781.4150227848809,2018
So. African Customs Union,Myanmar,507.3404211089204,467.1847058830342,2018
So. African Customs Union,Nepal,173.769,88.11,2018
So. African Customs Union,Netherlands,52088.65578677885,24157.122040622973,2018
So. African Customs Union,New Zealand,1860.523167382115,1346.3044732279989,2018
So. African Customs Union,Nigeria,3174.0042918588006,1052.5824755472618,2018
So. African Customs Union,Norfolk Isds,79.167,7.416,2018
So. African Customs Union,Norway,2812.9661230144775,1051.4048702349437,2018
So. African Customs Union,Oman,78.203,31.075,2018
So. African Customs Union,"Other Asia, nes",2619.8811586725533,891.3344763916214,2018
So. African Customs Union,Panama,169.75,56.01,2018
So. African Customs Union,Papua New Guinea,7314.318,2773.368,2018
So. African Customs Union,Paraguay,144.883,39.126999999999995,2018
So. African Customs Union,Peru,9.49317854111227,1.99882881067608,2018
So. African Customs Union,Philippines,1645.9445619860476,608.5799588155967,2018
So. African Customs Union,Poland,1906.3060413374883,1058.4598597032189,2018
So. African Customs Union,Portugal,16.1096775429286,3.98237303619115,2018
So. African Customs Union,Qatar,763.767123366575,329.75683275991906,2018
So. African Customs Union,Rep. of Korea,2353.4215283945487,1056.7241306379485,2018
So. African Customs Union,Romania,33.7177286183832,4.48727167956324,2018
So. African Customs Union,Russian Federation,20449.69892572145,17708.479645764695,2018
So. African Customs Union,Rwanda,597.4630000000001,906.689,2018
So. African Customs Union,Saint Helena,144.59300000000002,31.21,2018
So. African Customs Union,Saint Kitts and Nevis,10.68,5.184,2018
So. African Customs Union,Saint Lucia,18.401,4.65,2018
So. African Customs Union,Saint Vincent and the Grenadines,21.359,8.036000000000001,2018
So. African Customs Union,Senegal,365.57527210455817,314.56992750147816,2018
So. African Customs Union,Serbia,5.672999999999999,0.8290000000000001,2018
So. African Customs Union,Seychelles,1435.5270450275034,467.2399310877328,2018
So. African Customs Union,Sierra Leone,1151.915,431.865,2018
So. African Customs Union,Singapore,2919.03449497967,660.8645366766065,2018
So. African Customs Union,Slovakia,61.485209649410294,34.761753049325705,2018
So. African Customs Union,Slovenia,32.298,13.56,2018
So. African Customs Union,South Sudan,83.185,45.126999999999995,2018
So. African Customs Union,Spain,1263.7146695645959,1958.2055057626758,2018
So. African Customs Union,Sri Lanka,808.256,253.653,2018
So. African Customs Union,Sudan,208.424,55.239000000000004,2018
So. African Customs Union,Suriname,15.3600455053512,4.56315800193408,2018
So. African Customs Union,Sweden,33935.10340025782,16998.570696021092,2018
So. African Customs Union,Switzerland,8709.449101187152,6957.227450425689,2018
So. African Customs Union,Thailand,1779.043304719202,1537.9886138618128,2018
So. African Customs Union,Togo,63.080999999999996,24.899,2018
So. African Customs Union,Trinidad and Tobago,15.780999999999999,6.021,2018
So. African Customs Union,Turkey,248.25261140649422,206.81223751971987,2018
So. African Customs Union,Turks and Caicos Isds,10.017999999999999,2.785,2018
So. African Customs Union,USA,42853.224913708065,13388.049030318425,2018
So. African Customs Union,Uganda,2027.990807415215,1374.8173760782133,2018
So. African Customs Union,Ukraine,861.2183895560015,341.60927993221645,2018
So. African Customs Union,United Arab Emirates,16913.578478881795,6631.61857493625,2018
So. African Customs Union,United Kingdom,149248.32850699022,109835.65068880485,2018
So. African Customs Union,United Rep. of Tanzania,9143.102453040396,3449.436021791716,2018
So. African Customs Union,Uruguay,31.608,8.422,2018
So. African Customs Union,Uzbekistan,1.0190000000000001,0.504,2018
So. African Customs Union,Viet Nam,846.2640000000001,232.077,2018
So. African Customs Union,Zambia,7583.075191787551,3155.664640179829,2018
So. African Customs Union,Zimbabwe,5574.9468516492725,2092.4491945451246,2018
Spain,Afghanistan,29.565,5.125,2018
Spain,Albania,177.65951623000197,79.226866507892,2018
Spain,Algeria,8294.404,8816.098,2018
Spain,Andorra,13616.51540086226,2841.167298068513,2018
Spain,Angola,1703.7716767013721,2044.880769247842,2018
Spain,Anguilla,18.314,5.67,2018
Spain,Antigua and Barbuda,297.17534185062914,151.61411537501806,2018
Spain,Argentina,562.999681683039,78.8350334520996,2018
Spain,Armenia,164.34165957293703,104.99973043323097,2018
Spain,Aruba,213.51264989784627,76.43498654852027,2018
Spain,Australia,13512.587487495033,2857.2953336589317,2018
Spain,Austria,12078.225153563159,3735.0959433711605,2018
Spain,Azerbaijan,54.3381692135518,18.314689434758602,2018
Spain,Bahamas,167.36200000000002,36.542,2018
Spain,Bahrain,171.89697333549825,38.933190505969094,2018
Spain,Barbados,252.892948542362,86.41705507780605,2018
Spain,Belarus,3074.3053262922167,1275.6502053552117,2018
Spain,Belgium-Luxembourg,133798.07005354535,54252.090619682436,2018
Spain,Belize,22.743264722316603,4.76543413964869,2018
Spain,Benin,922.734163994976,750.3595898050639,2018
Spain,Bermuda,275.132070766436,23.4870100381658,2018
Spain,Bolivia (Plurinational State of),40.399899431026796,4.21933714646843,2018
Spain,Bonaire,21.126,4.284,2018
Spain,Bosnia Herzegovina,45.75710389284402,15.18645209811147,2018
Spain,Br. Virgin Isds,43.114999999999995,9.810000000000002,2018
Spain,Brazil,22807.31501553654,6735.648696284104,2018
Spain,Brunei Darussalam,5.443,0.423,2018
Spain,Bulgaria,5947.241837299011,2170.7083268804154,2018
Spain,Burkina Faso,2404.042378247751,2673.3099512078707,2018
Spain,Burundi,36.94199999999999,33.312,2018
Spain,Cabo Verde,1447.0470487650307,1180.6919459240537,2018
Spain,Cambodia,433.72,200.21800000000002,2018
Spain,Cameroon,3548.785,3413.5499999999997,2018
Spain,Canada,123857.68571892177,37606.70100718685,2018
Spain,Cayman Isds,300.214,37.644000000000005,2018
Spain,Central African Rep.,13.314,10.677999999999999,2018
Spain,Chad,39.803000000000004,43.2,2018
Spain,Chile,1855.3413563288593,500.2621575530061,2018
Spain,China,173451.0643425956,75783.31238709303,2018
Spain,"China, Hong Kong SAR",16990.477440815615,2797.1211447029245,2018
Spain,"China, Macao SAR",589.1129999999999,167.30200000000002,2018
Spain,Colombia,7854.5722203016585,2883.2189474826223,2018
Spain,Comoros,89.48200000000001,83.11200000000001,2018
Spain,Congo,755.7189999999999,706.033,2018
Spain,Costa Rica,5874.767896739015,2526.7209170066767,2018
Spain,Croatia,1151.3147498440744,311.045871060043,2018
Spain,Cuba,7492.519,4336.204,2018
Spain,Curaçao,147.51000000000002,68.63799999999999,2018
Spain,Cyprus,2012.0859498804946,932.549144432433,2018
Spain,Czechia,20742.56840842182,15169.824590886386,2018
Spain,Côte d'Ivoire,23552.253556168747,26866.603229748045,2018
Spain,Dem. Rep. of the Congo,1003.969,989.109,2018
Spain,Denmark,59363.26808887836,27269.19274625271,2018
Spain,Dominica,76.12899999999999,51.04,2018
Spain,Dominican Rep.,20375.25,7444.865,2018
Spain,Ecuador,3806.2123397367372,1321.4458547742536,2018
Spain,Egypt,127.74700000000001,15.072999999999999,2018
Spain,El Salvador,814.4201895754195,202.23492865330766,2018
Spain,Equatorial Guinea,9573.991,6552.693,2018
Spain,Estonia,10768.380261410188,4471.636092570838,2018
Spain,Ethiopia,21.051000000000002,9.161999999999999,2018
Spain,Fiji,154.99673125565099,70.5994101293898,2018
Spain,Finland,35038.628876433206,12902.98389447155,2018
Spain,France,391766.6053186835,420051.17427942285,2018
Spain,French Polynesia,373.84000000000003,301.041,2018
Spain,Gabon,2872.838,3172.368,2018
Spain,Gambia,47.618755627870506,29.568174857521218,2018
Spain,Georgia,37.8235374282467,20.68991444725142,2018
Spain,Germany,479348.43981041864,355902.5585561252,2018
Spain,Ghana,6925.933073452366,5558.34093408034,2018
Spain,Gibraltar,2176.108,409.005,2018
Spain,Greece,3737.484424844344,2040.3224935697983,2018
Spain,Greenland,200.61100000000002,43.476,2018
Spain,Grenada,41.893,25.193,2018
Spain,Guam,77.605,14.508000000000001,2018
Spain,Guatemala,3261.294,828.3129999999999,2018
Spain,Guinea,1076.458,1250.7549999999999,2018
Spain,Guinea-Bissau,420.707,1046.9599999999998,2018
Spain,Haiti,199.46699999999998,124.306,2018
Spain,Honduras,680.693,264.354,2018
Spain,Hungary,2804.3872013541636,875.0523878082406,2018
Spain,Iceland,3154.869304400033,555.89309383386,2018
Spain,India,878.6707801045186,334.1731706329575,2018
Spain,Indonesia,901.5675547946181,199.0745341553037,2018
Spain,Iraq,90.88799999999999,19.741,2018
Spain,Ireland,27710.574046289148,7717.021403882614,2018
Spain,Israel,4066.735147479925,1186.222334407658,2018
Spain,Italy,94568.12369926635,128101.57091501584,2018
Spain,Jamaica,1788.094,1044.9250000000002,2018
Spain,Japan,100981.14948497145,35973.927138864405,2018
Spain,Jordan,281.44361733936597,33.7309502357002,2018
Spain,Kazakhstan,1537.5229535682724,690.9506703508006,2018
Spain,Kenya,852.7022402037387,546.9800370128743,2018
Spain,Kuwait,12.332,0.69,2018
Spain,Kyrgyzstan,204.83109607648967,64.75733515344355,2018
Spain,Lao People's Dem. Rep.,71.00999999999999,13.799,2018
Spain,Latvia,20264.17253806039,10418.618520849079,2018
Spain,Lebanon,382.21358642978987,179.78086609724093,2018
Spain,Liberia,109.697,57.072,2018
Spain,Lithuania,38180.790092230985,15064.241746392338,2018
Spain,Madagascar,67.57653498722699,65.790135824717,2018
Spain,Malaysia,2296.309861961577,695.6465021279165,2018
Spain,Maldives,441.38785174575196,176.70171038928447,2018
Spain,Mali,194.16500000000002,195.328,2018
Spain,Malta,2261.0878255517546,2385.795349957611,2018
Spain,Mauritius,123.10683954817009,39.87874509663361,2018
Spain,Mexico,81190.0533928575,23246.28490905729,2018
Spain,Mongolia,279.0963092430763,78.45865439152725,2018
Spain,Montenegro,73.8003025254287,8.0848606254437,2018
Spain,Morocco,12420.539139238941,15564.746028308902,2018
Spain,Mozambique,12.955191092049299,0.552830434001441,2018
Spain,Myanmar,46.22902506999432,11.0386611158115,2018
Spain,Nepal,202.61899999999997,121.36500000000001,2018
Spain,Netherlands,138332.23557775602,53051.326690172995,2018
Spain,New Caledonia,710.189,479.37799999999993,2018
Spain,New Zealand,2352.885585093217,544.972296528501,2018
Spain,Nicaragua,606.8758696836453,236.31098371866761,2018
Spain,Niger,204.334,222.02300000000002,2018
Spain,Nigeria,21096.944324644828,16367.046354462826,2018
Spain,Norway,33873.69910557329,8253.317270684764,2018
Spain,Oman,35.13,20.604,2018
Spain,"Other Asia, nes",11702.680377519922,4055.145590009495,2018
Spain,Panama,8596.261999999999,1831.67,2018
Spain,Papua New Guinea,15.130999999999998,12.934000000000001,2018
Spain,Paraguay,1815.0308527532213,388.06253230939893,2018
Spain,Peru,6605.824458945415,1320.9339329871816,2018
Spain,Philippines,5474.071541958115,2374.1605568736422,2018
Spain,Poland,32567.720645468915,14727.889749282132,2018
Spain,Portugal,145071.21160453398,182130.62009300338,2018
Spain,Qatar,400.57278584251105,85.1224090048383,2018
Spain,Rep. of Korea,20807.666481008873,9021.533785964422,2018
Spain,Rep. of Moldova,215.65803871570986,129.65783794813677,2018
Spain,Romania,8726.418440473717,8177.395276939835,2018
Spain,Russian Federation,48068.04585012204,50497.64378637678,2018
Spain,Rwanda,74.934,39.197,2018
Spain,Saint Kitts and Nevis,14.398,1.035,2018
Spain,Saint Lucia,236.284,108.438,2018
Spain,Saint Pierre and Miquelon,3.858,0.59,2018
Spain,Saint Vincent and the Grenadines,34.453680376883185,4.529371860583965,2018
Spain,Samoa,60.132999999999996,30.945999999999998,2018
Spain,Sao Tome and Principe,18.8173263584604,16.424,2018
Spain,Senegal,2372.4125329341978,3653.197604536607,2018
Spain,Serbia,670.5999910529637,188.07562877957542,2018
Spain,Seychelles,32.76137456827911,12.39251003601663,2018
Spain,Sierra Leone,160.985,133.828,2018
Spain,Singapore,6005.709063277041,1225.5205190196623,2018
Spain,Slovakia,7139.855037232746,8944.523020879084,2018
Spain,Slovenia,640.231157861507,201.2850580120358,2018
Spain,So. African Customs Union,1827.4016044261507,2876.8492493689605,2018
Spain,Solomon Isds,31.903,15.030000000000001,2018
Spain,Sri Lanka,310.33799999999997,122.97200000000002,2018
Spain,Suriname,19.499000000000002,6.713,2018
Spain,Sweden,80202.47054871287,24572.796557256086,2018
Spain,Switzerland,145113.27129589865,24876.19638146682,2018
Spain,TFYR of Macedonia,21.1549817755217,5.1388113005912,2018
Spain,Thailand,1366.0903406439975,368.112023436385,2018
Spain,Timor-Leste,20.941999999999997,12.96,2018
Spain,Togo,10069.492,11483.307,2018
Spain,Tonga,21.596,21.213,2018
Spain,Trinidad and Tobago,101.048,19.741,2018
Spain,Tunisia,4.048,0.47700000000000004,2018
Spain,Turkey,395.18206526892203,158.081646637352,2018
Spain,Turkmenistan,34.242999999999995,9.96,2018
Spain,Turks and Caicos Isds,78.31700000000001,13.496,2018
Spain,USA,375200.7307625277,83531.4625094225,2018
Spain,Uganda,256.7972607973835,116.14501824874989,2018
Spain,Ukraine,8699.686202185858,3677.0896846703636,2018
Spain,United Arab Emirates,4557.717483840941,954.4387346989572,2018
Spain,United Kingdom,359593.2559575781,136528.97437936964,2018
Spain,United Rep. of Tanzania,323.6888469653477,135.22440190694869,2018
Spain,Uruguay,2086.5992329540663,528.8428032446536,2018
Spain,Uzbekistan,5.42811696685424,0.8089307734098061,2018
Spain,Vanuatu,25.316999999999997,8.595,2018
Spain,Venezuela,806.8190000000001,289.899,2018
Spain,Viet Nam,2775.859,1091.8,2018
Spain,Zambia,3.2191780725442802,2.71507909135154,2018
Sri Lanka,Germany,11.08,2.25,2018
Sri Lanka,Guyana,1.3840000000000001,0.7559999999999999,2018
Sri Lanka,India,125.388,10.594999999999999,2018
Sri Lanka,Maldives,444.231,182.052,2018
State of Palestine,Israel,132.20600000000002,126.66,2018
State of Palestine,USA,25.502,2.7,2018
Suriname,Brazil,29.493,7.082000000000001,2018
Suriname,France,7.886,1.35,2018
Suriname,Guyana,71.7173113535548,35.125800780576604,2018
Suriname,Netherlands,29.418000000000003,1.6869999999999998,2018
Suriname,Panama,6.739000000000001,1.4220000000000002,2018
Suriname,USA,5.681,0.337,2018
Suriname,Viet Nam,17.637999999999998,1.035,2018
Sweden,Australia,130.95865430072502,24.5211018345527,2018
Sweden,Austria,5.17400306668328,1.9691206687767602,2018
Sweden,Belgium-Luxembourg,46.2887196537998,16.62640122789705,2018
Sweden,Bulgaria,210.376855487985,119.071540728205,2018
Sweden,Canada,188.39368229246142,47.389274177711044,2018
Sweden,Chile,54.443999999999996,11.0,2018
Sweden,China,325.990671352622,73.99562911453499,2018
Sweden,"China, Hong Kong SAR",475.9132699974236,73.65169779111291,2018
Sweden,Costa Rica,9.878,9.963,2018
Sweden,Cyprus,168.2215854090019,17.323832350472447,2018
Sweden,Czechia,126.96000000000001,44.230000000000004,2018
Sweden,Denmark,9696.295048503207,1403.5828024282835,2018
Sweden,Estonia,1618.3366573030714,489.04042912624664,2018
Sweden,Fiji,27.1115483790201,1.34627802323647,2018
Sweden,Finland,5127.80140414202,548.5457359094609,2018
Sweden,France,231.89293817711018,42.63641253262101,2018
Sweden,Germany,6852.761513890763,1169.19020620942,2018
Sweden,Greece,217.052675555965,32.5431201679299,2018
Sweden,Hungary,27.769493299052602,9.184173451858449,2018
Sweden,Iceland,207.8130357660143,50.2668403860951,2018
Sweden,Ireland,158.844,28.81,2018
Sweden,Italy,199.79047715886105,13.80076509031783,2018
Sweden,Japan,560.6704225513449,100.68098499985659,2018
Sweden,Latvia,186.9015523134152,51.614244204726006,2018
Sweden,Lithuania,127.88167882644399,14.858956681563999,2018
Sweden,Maldives,18.893566703635813,2.34610156027166,2018
Sweden,Malta,10.588,2.0,2018
Sweden,Morocco,35.56,9.341000000000001,2018
